Name,Purpose,Country,International Code,Ownership,Flavor Tags,Cultivar/Brand ID,Aroma Profile,Alpha Acid Low,Alpha Acid High,Alpha Acid Avg,Beta Acid Low,Beta Acid High,Beta Acid Avg,Alpha-Beta Ratio Low,Alpha-Beta Ratio High,Alpha-Beta Ratio Avg,Co-Humulone Low,Co-Humulone High,Co-Humulone Avg,Total Oils Low,Total Oils High,Total Oils Avg,Myrcene,Humulene Low,Humulene High,Humulene Avg,Caryophyllene Low,Caryophyllene High,Caryophyllene Avg,Farnesene,All Others Low,All Others High,Myrcene Low,Myrcene High,Myrcene Avg,Farnesene Low,Farnesene High,Farnesene Avg,Hop Storage Index Low,Hop Storage Index High,Co-Humulone,Total Oils,Beta Acid,Caryophyllene,Hop Storage Index Avg,Humulene,PurposeNum,Citrus Aroma,Tropical Fruit Aroma,Stone Fruit Aroma,Berry Aroma,Floral Aroma,Grassy Aroma,Herbal Aroma,Spice Aroma,Resin / Pine Aroma,Flavor Tag alfalfa,Flavor Tag allspice,Flavor Tag almond,Flavor Tag anise,Flavor Tag apple,Flavor Tag apricot,Flavor Tag balsamic,Flavor Tag banana,Flavor Tag berry,Flavor Tag bitter,Flavor Tag black_cherry,Flavor Tag black_currant,Flavor Tag black_pepper,Flavor Tag black_tea,Flavor Tag blackberry,Flavor Tag blossom,Flavor Tag blueberry,Flavor Tag bohemian,Flavor Tag bubble_gum,Flavor Tag bubblegum,Flavor Tag butterscotch,Flavor Tag candied_fruit,Flavor Tag candy,Flavor Tag cannabis,Flavor Tag caramel,Flavor Tag cassis,Flavor Tag cataloupe,Flavor Tag cedar,Flavor Tag chamomile,Flavor Tag cherry,Flavor Tag chilies,Flavor Tag chocolate,Flavor Tag cinnamon,Flavor Tag citrus,Flavor Tag citus,Flavor Tag clean,Flavor Tag clove,Flavor Tag coconut,Flavor Tag coffee,Flavor Tag cognac,Flavor Tag cream,Flavor Tag crisp,Flavor Tag cucumber,Flavor Tag curry,Flavor Tag dank,Flavor Tag dark_fruit,Flavor Tag delicate,Flavor Tag dill,Flavor Tag dried_fruit,Flavor Tag earthy,Flavor Tag elderberry,Flavor Tag elderflower,Flavor Tag eucalyptus,Flavor Tag fennel,Flavor Tag fig,Flavor Tag floral,Flavor Tag fresh,Flavor Tag fruit_punch,Flavor Tag fruity,Flavor Tag garlic,Flavor Tag gazpacho,Flavor Tag geranium,Flavor Tag ginger,Flavor Tag gooseberry,Flavor Tag grapefruit,Flavor Tag grapes,Flavor Tag grass,Flavor Tag grassy,Flavor Tag green,Flavor Tag green_fruit,Flavor Tag green_tea,Flavor Tag guava,Flavor Tag hay,Flavor Tag herbal,Flavor Tag hibiscus,Flavor Tag honey,Flavor Tag honeydew,Flavor Tag honeysuckle,Flavor Tag hoppy,Flavor Tag incense,Flavor Tag jasmine,Flavor Tag juniper,Flavor Tag kiwi,Flavor Tag kumquat,Flavor Tag lavender,Flavor Tag leather,Flavor Tag lemon,Flavor Tag lemongrass,Flavor Tag licorice,Flavor Tag lilac,Flavor Tag lime,Flavor Tag loganberry,Flavor Tag lychee,Flavor Tag magnolia,Flavor Tag mandarin,Flavor Tag mango,Flavor Tag marjoram,Flavor Tag marmalade,Flavor Tag mellow,Flavor Tag melon,Flavor Tag menthol,Flavor Tag mild,Flavor Tag mint,Flavor Tag mojito,Flavor Tag molasses,Flavor Tag musty,Flavor Tag nectar,Flavor Tag nectarine,Flavor Tag neutral,Flavor Tag noble,Flavor Tag nutmeg,Flavor Tag oak,Flavor Tag onion,Flavor Tag orange,Flavor Tag oregano,Flavor Tag papaya,Flavor Tag passion_fruit,Flavor Tag peach,Flavor Tag pear,Flavor Tag pepper,Flavor Tag pine,Flavor Tag pine_resin,Flavor Tag pineapple,Flavor Tag pleasant,Flavor Tag plum,Flavor Tag potpourri,Flavor Tag pungent,Flavor Tag quince,Flavor Tag raspberry,Flavor Tag red_berry,Flavor Tag redberry,Flavor Tag redcurrant,Flavor Tag resin,Flavor Tag rose,Flavor Tag rosemary,Flavor Tag sage,Flavor Tag sandalwood,Flavor Tag sauvignon_blanc,Flavor Tag savory,Flavor Tag slightly_spicy,Flavor Tag smooth,Flavor Tag spearmint,Flavor Tag spice,Flavor Tag spices,Flavor Tag spicy,Flavor Tag stone_fruit,Flavor Tag stonefruit,Flavor Tag straw,Flavor Tag strawberry,Flavor Tag subtle,Flavor Tag sugar,Flavor Tag sweet,Flavor Tag sweet_fruit,Flavor Tag tangerine,Flavor Tag tangy,Flavor Tag tart,Flavor Tag tea,Flavor Tag thyme,Flavor Tag tobacco,Flavor Tag toffee,Flavor Tag troical_fruit,Flavor Tag tropical_fruit,Flavor Tag vanilla,Flavor Tag violet,Flavor Tag watermelon,Flavor Tag whiskey,Flavor Tag white_grape,Flavor Tag white_wine,Flavor Tag wild,Flavor Tag wine,Flavor Tag woody,Flavor Tag yogurt,Flavor Tag zest,PC1,PC2
Sovereign Hop,Aroma,United Kingdom (UK),SOV,,"['mint', 'fruity', 'floral', 'grassy', 'herbal', 'pear']",50/95/33,"{'Citrus': 1.0, 'Tropical Fruit': 4.0, 'Stone Fruit': 4.0, 'Berry': 4.0, 'Floral': 0.0, 'Grassy': 0.0, 'Herbal': 2.0, 'Spice': 2.0, 'Resin / Pine': 1.0}",4.5,6.5,5.5,2.1,3.1,2.6,1.0,3.0,2.0,26.0,30.0,28.0,0.6,1.0,0.8,0.0,20.0,27.0,23.5,7.0,9.0,8.0,0.0,29.0,50.0,20.0,31.0,25.5,3.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.518056642886844,-0.7218699412163687
Target Hop,Bittering,United Kingdom (UK),TRG,,"['citrus', 'marmalade', 'sage', 'spicy', 'pepper']",11/65/92,"{'Citrus': 2.0, 'Tropical Fruit': 0.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 3.0, 'Grassy': 0.0, 'Herbal': 3.0, 'Spice': 2.0, 'Resin / Pine': 4.0}",8.5,13.5,11.0,4.3,5.7,5.0,1.0,3.0,2.0,35.0,40.0,37.5,1.0,1.4,1.2,0.0,17.0,23.0,20.0,8.0,10.0,9.0,0.0,11.0,30.0,45.0,55.0,50.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.67481141096191,0.7344719445058128
Whitbread Golding Variety (WGV) Hop,Dual,United Kingdom (UK),WGV,,"['earthy', 'floral', 'sweet_fruit', 'herbal']",,"{'Citrus': 0.0, 'Tropical Fruit': 0.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 3.0, 'Grassy': 0.0, 'Herbal': 1.0, 'Spice': 2.0, 'Resin / Pine': 2.0}",5.4,7.7,6.6,2.0,3.5,2.8,2.0,4.0,3.0,35.0,43.0,39.0,0.8,1.2,1.0,0.0,35.0,42.0,38.5,11.0,15.0,13.0,0.0,14.0,34.0,19.0,27.0,23.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.594826636622187,22.222047159449296
Ahhhroma Hop,Dual,United States of America (USA),AHH,™ Glacier Hops Ranch,"['tangerine', 'pineapple', 'lime', 'mango', 'cinnamon', 'pear']",,"{'Citrus': 2.0, 'Tropical Fruit': 5.0, 'Stone Fruit': 5.0, 'Berry': 3.0, 'Floral': 2.0, 'Grassy': 0.0, 'Herbal': 1.0, 'Spice': 3.0, 'Resin / Pine': 0.0}",15.4,18.8,17.1,6.0,9.0,7.5,2.0,3.0,2.0,34.0,35.0,34.5,2.1,4.0,3.1,0.0,12.0,13.0,12.5,6.0,7.0,6.5,0.0,23.0,27.0,55.0,56.0,55.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,5.0,5.0,3.0,2.0,0.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.144009116597193,-12.922085139014152
Ahtanum Hop,Aroma,United States of America (USA),AHT,® Yakima Chief Ranches,"['citrus', 'grapefruit', 'geranium', 'pine', 'earthy', 'floral', 'cedar', 'lemon']",YCR 1 CV,"{'Citrus': 2.0, 'Tropical Fruit': 0.0, 'Stone Fruit': 1.0, 'Berry': 2.0, 'Floral': 4.0, 'Grassy': 1.0, 'Herbal': 2.0, 'Spice': 3.0, 'Resin / Pine': 1.0}",3.5,6.5,5.0,4.0,6.5,5.3,1.0,2.0,1.0,30.0,35.0,32.5,0.5,1.7,1.1,0.0,15.0,22.0,18.5,9.0,12.0,10.5,0.0,10.0,31.0,45.0,55.0,50.0,0.0,1.0,0.5,70.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.83454556942598,7.387050915722235
Altus Hop,Aroma,United States of America (USA),,™ Hopsteiner,"['resin', 'spicy', 'tangerine']",07270,"{'Citrus': 2.0, 'Tropical Fruit': 0.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 0.0, 'Grassy': 0.0, 'Herbal': 1.0, 'Spice': 4.0, 'Resin / Pine': 3.0}",15.0,18.5,16.8,4.0,5.2,4.6,3.0,5.0,4.0,26.0,29.0,27.5,3.0,4.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.67567312264529,-47.91328630724585
Amarillo Hop,Aroma,United States of America (USA),VG1,"® Virgil Gamache Farms, Inc.","['floral', 'spicy', 'tropical_fruit', 'citrus', 'orange', 'lemon', 'melon', 'apricot', 'peach', 'grapefruit', 'dank']",VGXP01,"{'Citrus': 4.0, 'Tropical Fruit': 1.0, 'Stone Fruit': 1.0, 'Berry': 0.0, 'Floral': 1.0, 'Grassy': 0.0, 'Herbal': 0.0, 'Spice': 0.0, 'Resin / Pine': 0.0}",7.0,11.0,9.0,5.5,8.0,6.8,1.0,2.0,1.0,21.0,24.0,22.5,1.0,2.3,1.7,0.0,19.0,24.0,21.5,7.0,10.0,8.5,0.0,0.0,28.0,40.0,70.0,55.0,6.0,9.0,7.5,32.0,0.279,0.0,0.0,0.0,0.0,0.36,0.0,0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.012041251943785,14.554689402889258
Apollo Hop,Bittering,United States of America (USA),APO,™ Hopsteiner,"['citrus', 'grapefruit', 'orange', 'pine', 'resin', 'cannabis', 'lime', 'lemon', 'dank']",01051,"{'Citrus': 3.0, 'Tropical Fruit': 0.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 0.0, 'Grassy': 4.0, 'Herbal': 0.0, 'Spice': 4.0, 'Resin / Pine': 3.0}",15.0,20.5,17.8,5.5,8.0,6.8,2.0,4.0,3.0,23.0,28.0,25.5,0.8,2.5,1.7,0.0,20.0,35.0,27.5,14.0,20.0,17.0,0.0,0.0,36.0,30.0,50.0,40.0,0.0,1.0,0.5,15.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,1,3.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.201358447019073,18.571381038100853
Azacca Hop,Dual,United States of America (USA),AZA,® American Dwarf Hop Association,"['mango', 'papaya', 'orange', 'grapefruit', 'lemon', 'spicy', 'pineapple', 'grassy', 'tropical_fruit', 'citrus']",ADHA-483,"{'Citrus': 3.0, 'Tropical Fruit': 3.0, 'Stone Fruit': 2.0, 'Berry': 0.0, 'Floral': 0.0, 'Grassy': 0.0, 'Herbal': 0.0, 'Spice': 0.0, 'Resin / Pine': 2.0}",14.0,16.0,15.0,4.0,5.5,4.8,3.0,4.0,3.0,38.0,45.0,41.5,1.6,2.5,2.1,0.0,14.0,18.0,16.0,8.0,12.0,10.0,0.0,14.0,32.0,46.0,55.0,50.5,0.0,1.0,0.5,24.0,0.241,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.358607751066465,-5.813349877115091
Bitter Gold Hop,Dual,United States of America (USA),BIG,,"['stone_fruit', 'tropical_fruit', 'pear', 'watermelon', 'grassy', 'grapefruit', 'floral']",7313-083,"{'Citrus': 2.0, 'Tropical Fruit': 4.0, 'Stone Fruit': 4.0, 'Berry': 1.0, 'Floral': 2.0, 'Grassy': 2.0, 'Herbal': 1.0, 'Spice': 1.0, 'Resin / Pine': 0.0}",12.0,18.8,15.4,4.5,8.0,6.3,2.0,4.0,3.0,36.0,41.0,38.5,0.8,3.9,2.4,0.0,7.0,18.0,12.5,7.0,11.0,9.0,0.0,1.0,41.0,45.0,68.0,56.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,35.84004748670855,-7.8717583466003695
Bravo Hop,Bittering,United States of America (USA),BRO,™ Hopsteiner,"['orange', 'vanilla', 'floral', 'lime', 'fruity']",01046,"{'Citrus': 3.0, 'Tropical Fruit': 1.0, 'Stone Fruit': 1.0, 'Berry': 1.0, 'Floral': 2.0, 'Grassy': 0.0, 'Herbal': 3.0, 'Spice': 2.0, 'Resin / Pine': 0.0}",13.0,18.0,15.5,3.0,5.5,4.3,2.0,6.0,4.0,28.0,35.0,31.5,1.6,3.5,2.6,0.0,8.0,20.0,14.0,6.0,8.0,7.0,0.0,11.0,61.0,25.0,60.0,42.5,0.0,1.0,0.5,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.811048819578247,-7.010199121338623
Brewer's Gold (US) Hop,Bittering,United States of America (USA),BGO,,"['black_currant', 'spicy']",C9a,"{'Citrus': 2.0, 'Tropical Fruit': 3.0, 'Stone Fruit': 3.0, 'Berry': 0.0, 'Floral': 1.0, 'Grassy': 0.0, 'Herbal': 1.0, 'Spice': 2.0, 'Resin / Pine': 2.0}",8.0,11.0,9.5,4.0,6.5,5.3,1.0,3.0,2.0,40.0,48.0,44.0,1.5,3.0,2.3,0.0,12.0,18.0,15.0,8.0,12.0,10.0,0.0,9.0,40.0,40.0,60.0,50.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.640701328439032,-8.168799167381692
BRU-1 Hop,Aroma,United States of America (USA),BR1,™ Haas,"['pineapple', 'green_fruit', 'fruity']",BRU-1,"{'Citrus': 2.0, 'Tropical Fruit': 4.0, 'Stone Fruit': 2.0, 'Berry': 1.0, 'Floral': 1.0, 'Grassy': 3.0, 'Herbal': 1.0, 'Spice': 1.0, 'Resin / Pine': 1.0}",13.0,15.0,14.0,8.0,10.0,9.0,1.0,2.0,2.0,35.0,37.0,36.0,1.5,2.0,1.8,0.0,7.0,8.0,7.5,9.0,11.0,10.0,0.0,25.0,34.0,50.0,55.0,52.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.33052978780324,-20.73306177991775
Calypso Hop,Dual,United States of America (USA),CPO,™ Hopsteiner,"['fruity', 'apple', 'pear', 'stone_fruit', 'lime', 'citrus', 'peach']",#03129,"{'Citrus': 2.0, 'Tropical Fruit': 3.0, 'Stone Fruit': 3.0, 'Berry': 3.0, 'Floral': 0.0, 'Grassy': 0.0, 'Herbal': 2.0, 'Spice': 0.0, 'Resin / Pine': 2.0}",12.0,16.0,14.0,5.0,6.0,5.5,2.0,3.0,3.0,38.0,42.0,40.0,1.5,2.5,2.0,0.0,20.0,35.0,27.5,9.0,15.0,12.0,0.0,4.0,41.0,30.0,45.0,37.5,0.0,1.0,0.5,33.0,0.3,0.0,0.0,0.0,0.0,0.35,0.0,2,2.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2730918260145287,12.600984689066316
Cascade Hop,Dual,United States of America (USA),CAS,,"['grapefruit', 'floral', 'spicy', 'citrus', 'pine']",USDA 56013,"{'Citrus': 3.0, 'Tropical Fruit': 1.0, 'Stone Fruit': 0.0, 'Berry': 0.0, 'Floral': 2.0, 'Grassy': 0.0, 'Herbal': 2.0, 'Spice': 2.0, 'Resin / Pine': 0.0}",4.5,9.0,6.8,4.8,7.5,6.2,1.0,2.0,1.0,30.0,40.0,35.0,0.7,2.5,1.6,0.0,8.0,20.0,14.0,3.0,9.0,6.0,0.0,2.0,41.0,45.0,60.0,52.5,3.0,9.0,6.0,36.0,0.221,0.0,0.0,0.0,0.0,0.5,0.0,2,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.501134636000593,-2.5088390458921785
